time,state,cwnd,ssthresh,bytes_in_flight,rtt,dup_acks
9.684,CONGESTION_AVOIDANCE,273721,75520,272580,0.044,0
9.693,CONGESTION_AVOIDANCE,274021,75520,273760,0.044,0
9.699,CONGESTION_AVOIDANCE,274021,75520,273760,0.044,0
9.712,CONGESTION_AVOIDANCE,274326,75520,273760,0.044,0
9.719,CONGESTION_AVOIDANCE,274478,75520,273760,0.045,0
9.737,CONGESTION_AVOIDANCE,275026,75520,248980,0.047,0
9.744,CONGESTION_AVOIDANCE,275243,75520,264320,0.046,0
9.753,CONGESTION_AVOIDANCE,275471,75520,252520,0.046,0
9.761,CONGESTION_AVOIDANCE,275526,75520,274940,0.045,0
9.769,CONGESTION_AVOIDANCE,275799,75520,225380,0.046,0
9.786,CONGESTION_AVOIDANCE,276152,75520,252520,0.047,0
9.796,CONGESTION_AVOIDANCE,276324,75520,269040,0.050,0
9.823,CONGESTION_AVOIDANCE,276903,75520,276120,0.053,0
9.837,CONGESTION_AVOIDANCE,277174,75520,276120,0.052,0
9.849,CONGESTION_AVOIDANCE,277491,75520,277300,0.051,0
9.860,CONGESTION_AVOIDANCE,277491,75520,277300,0.051,0
9.870,CONGESTION_AVOIDANCE,277576,75520,277300,0.051,0
9.878,CONGESTION_AVOIDANCE,277731,75520,277300,0.056,0
9.896,CONGESTION_AVOIDANCE,278272,75520,258420,0.060,0
9.910,CONGESTION_AVOIDANCE,278527,75520,251340,0.065,0
9.918,CONGESTION_AVOIDANCE,278662,75520,278480,0.067,0
9.929,CONGESTION_AVOIDANCE,278987,75520,228920,0.058,0
9.958,CONGESTION_AVOIDANCE,279765,75520,251340,0.050,0
9.965,CONGESTION_AVOIDANCE,279765,75520,279660,0.050,0
9.980,CONGESTION_AVOIDANCE,280008,75520,279660,0.048,0
9.989,CONGESTION_AVOIDANCE,280272,75520,279660,0.047,0
10.002,CONGESTION_AVOIDANCE,280704,75520,279660,0.047,0
10.010,CONGESTION_AVOIDANCE,281002,75520,245440,0.046,0
10.021,CONGESTION_AVOIDANCE,281002,75520,280840,0.046,0
10.029,CONGESTION_AVOIDANCE,281358,75520,231280,0.045,0
10.043,CONGESTION_AVOIDANCE,281581,75520,267860,0.045,0
10.058,CONGESTION_AVOIDANCE,282011,75520,280840,0.047,0
10.066,CONGESTION_AVOIDANCE,282100,75520,282020,0.047,0
10.073,CONGESTION_AVOIDANCE,282396,75520,257240,0.046,0
10.089,CONGESTION_AVOIDANCE,282736,75520,282020,0.045,0
10.096,CONGESTION_AVOIDANCE,282859,75520,282020,0.045,0
10.103,CONGESTION_AVOIDANCE,282987,75520,282020,0.044,0
10.109,CONGESTION_AVOIDANCE,283257,75520,283200,0.045,0
10.115,CONGESTION_AVOIDANCE,283400,75520,248980,0.045,0
10.123,CONGESTION_AVOIDANCE,283400,75520,283200,0.045,0
10.131,CONGESTION_AVOIDANCE,283547,75520,283200,0.046,0
10.136,CONGESTION_AVOIDANCE,283695,75520,247800,0.047,0
10.144,CONGESTION_AVOIDANCE,283842,75520,283200,0.048,0
10.151,CONGESTION_AVOIDANCE,284283,75520,247800,0.047,0
10.172,CONGESTION_AVOIDANCE,284577,75520,284380,0.047,0
10.184,CONGESTION_AVOIDANCE,284724,75520,284380,0.047,0
10.198,CONGESTION_AVOIDANCE,285017,75520,284380,0.047,0
10.204,CONGESTION_AVOIDANCE,285017,75520,284380,0.047,0
10.214,CONGESTION_AVOIDANCE,285164,75520,284380,0.049,0
10.224,CONGESTION_AVOIDANCE,285310,75520,284380,0.051,0
10.230,CONGESTION_AVOIDANCE,285310,75520,284380,0.051,0
10.240,CONGESTION_AVOIDANCE,285895,75520,250160,0.058,0
10.247,CONGESTION_AVOIDANCE,285895,75520,273760,0.058,0
10.258,CONGESTION_AVOIDANCE,286041,75520,238360,0.059,0
10.265,CONGESTION_AVOIDANCE,286333,75520,167560,0.059,0
10.271,CONGESTION_AVOIDANCE,286474,75520,133340,0.053,0
10.279,CONGESTION_AVOIDANCE,286547,75520,115640,0.051,0
10.291,CONGESTION_AVOIDANCE,286814,75520,50740,0.054,0
10.302,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.313,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.323,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.329,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.337,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.344,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.351,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.359,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.366,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.374,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.382,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.388,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.394,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.400,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.406,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.413,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.422,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.428,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.434,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.439,CONGESTION_AVOIDANCE,286999,75520,5900,0.056,0
10.445,SLOW_START,1180,200600,5900,0.056,0
10.452,SLOW_START,1180,200600,5900,0.056,0
10.464,SLOW_START,1180,200600,5900,0.056,0
10.475,SLOW_START,1180,200600,5900,0.056,0
10.484,SLOW_START,1180,200600,5900,0.056,0
0,0
9.661,CONGESTION_AVOIDANCE,130744,99120,102660,0.049,0
9.668,CONGESTION_AVOIDANCE,130744,99120,129800,0.049,0
9.679,CONGESTION_AVOIDANCE,130744,99120,129800,0.049,0
9.685,CONGESTION_AVOIDANCE,130999,99120,130980,0.048,0
9.691,CONGESTION_AVOIDANCE,130999,99120,130980,0.048,0
9.699,CONGESTION_AVOIDANCE,131265,99120,130980,0.047,0
9.706,CONGESTION_AVOIDANCE,131265,99120,130980,0.047,0
9.716,CONGESTION_AVOIDANCE,131827,99120,130980,0.048,0
9.722,CONGESTION_AVOIDANCE,131827,99120,130980,0.048,0
9.731,CONGESTION_AVOIDANCE,131827,99120,130980,0.048,0
9.740,CONGESTION_AVOIDANCE,132122,99120,130980,0.048,0
9.747,CONGESTION_AVOIDANCE,132428,99120,132160,0.048,0
9.758,CONGESTION_AVOIDANCE,132428,99120,132160,0.048,0
9.769,CONGESTION_AVOIDANCE,132743,99120,132160,0.048,0
9.777,CONGESTION_AVOIDANCE,132743,99120,132160,0.048,0
9.785,CONGESTION_AVOIDANCE,132743,99120,132160,0.048,0
9.796,CONGESTION_AVOIDANCE,133058,99120,132160,0.048,0
9.804,CONGESTION_AVOIDANCE,133372,99120,133340,0.049,0
9.810,CONGESTION_AVOIDANCE,133372,99120,133340,0.049,0
9.819,CONGESTION_AVOIDANCE,133685,99120,133340,0.049,0
9.830,CONGESTION_AVOIDANCE,133685,99120,133340,0.049,0
9.841,CONGESTION_AVOIDANCE,133998,99120,97940,0.049,0
9.851,CONGESTION_AVOIDANCE,134309,99120,133340,0.049,0
9.863,CONGESTION_AVOIDANCE,134309,99120,133340,0.049,0
9.873,CONGESTION_AVOIDANCE,134620,99120,134520,0.049,0
9.881,CONGESTION_AVOIDANCE,134620,99120,134520,0.049,0
9.887,CONGESTION_AVOIDANCE,134620,99120,134520,0.049,0
9.893,CONGESTION_AVOIDANCE,134620,99120,134520,0.049,0
9.900,CONGESTION_AVOIDANCE,134620,99120,134520,0.049,0
9.909,CONGESTION_AVOIDANCE,134931,99120,134520,0.051,0
9.918,CONGESTION_AVOIDANCE,135549,99120,99120,0.052,0
9.926,CONGESTION_AVOIDANCE,135549,99120,134520,0.052,0
9.933,CONGESTION_AVOIDANCE,135549,99120,134520,0.052,0
9.939,CONGESTION_AVOIDANCE,135549,99120,134520,0.052,0
9.946,CONGESTION_AVOIDANCE,135857,99120,99120,0.051,0
9.959,CONGESTION_AVOIDANCE,135857,99120,135700,0.051,0
9.966,CONGESTION_AVOIDANCE,136165,99120,135700,0.051,0
9.975,CONGESTION_AVOIDANCE,136472,99120,135700,0.051,0
9.982,CONGESTION_AVOIDANCE,136472,99120,135700,0.051,0
9.988,CONGESTION_AVOIDANCE,136472,99120,135700,0.051,0
9.993,CONGESTION_AVOIDANCE,136472,99120,135700,0.051,0
10.006,CONGESTION_AVOIDANCE,136778,99120,135700,0.050,0
10.025,CONGESTION_AVOIDANCE,137388,99120,136880,0.049,0
10.030,CONGESTION_AVOIDANCE,137388,99120,136880,0.049,0
10.036,CONGESTION_AVOIDANCE,137388,99120,136880,0.049,0
10.043,CONGESTION_AVOIDANCE,137388,99120,136880,0.049,0
10.052,CONGESTION_AVOIDANCE,137692,99120,136880,0.049,0
10.059,CONGESTION_AVOIDANCE,137995,99120,136880,0.048,0
10.065,CONGESTION_AVOIDANCE,138298,99120,138060,0.048,0
10.075,CONGESTION_AVOIDANCE,138298,99120,138060,0.048,0
10.080,CONGESTION_AVOIDANCE,138298,99120,138060,0.048,0
10.086,CONGESTION_AVOIDANCE,138298,99120,138060,0.048,0
10.096,CONGESTION_AVOIDANCE,138600,99120,138060,0.047,0
10.102,CONGESTION_AVOIDANCE,138901,99120,138060,0.047,0
10.108,CONGESTION_AVOIDANCE,138901,99120,138060,0.047,0
10.115,CONGESTION_AVOIDANCE,139202,99120,138060,0.047,0
10.121,CONGESTION_AVOIDANCE,139202,99120,138060,0.047,0
10.126,CONGESTION_AVOIDANCE,139202,99120,138060,0.047,0
10.133,CONGESTION_AVOIDANCE,139502,99120,102660,0.046,0
10.141,CONGESTION_AVOIDANCE,139502,99120,139240,0.046,0
10.149,CONGESTION_AVOIDANCE,139802,99120,139240,0.046,0
10.155,CONGESTION_AVOIDANCE,140100,99120,103840,0.046,0
10.170,CONGESTION_AVOIDANCE,140100,99120,139240,0.046,0
10.181,CONGESTION_AVOIDANCE,140399,99120,103840,0.046,0
10.189,CONGESTION_AVOIDANCE,140399,99120,139240,0.046,0
10.202,CONGESTION_AVOIDANCE,140696,99120,140420,0.046,0
10.209,CONGESTION_AVOIDANCE,140696,99120,140420,0.046,0
10.216,CONGESTION_AVOIDANCE,140696,99120,140420,0.046,0
10.225,CONGESTION_AVOIDANCE,140993,99120,140420,0.048,0
10.231,CONGESTION_AVOIDANCE,140993,99120,140420,0.048,0
10.237,CONGESTION_AVOIDANCE,140993,99120,140420,0.048,0
10.244,CONGESTION_AVOIDANCE,141289,99120,140420,0.050,0
10.253,CONGESTION_AVOIDANCE,141289,99120,140420,0.050,0
10.263,CONGESTION_AVOIDANCE,141585,99120,140420,0.051,0
10.270,CONGESTION_AVOIDANCE,141880,99120,105020,0.051,0
10.285,CONGESTION_AVOIDANCE,141880,99120,141600,0.051,0
10.294,CONGESTION_AVOIDANCE,141880,99120,141600,0.051,0
10.308,CONGESTION_AVOIDANCE,142468,99120,141600,0.051,0
10.322,CONGESTION_AVOIDANCE,143054,99120,106200,0.050,0
10.329,CONGESTION_AVOIDANCE,143054,99120,142780,0.050,0
10.336,CONGESTION_AVOIDANCE,143054,99120,142780,0.050,0
10.343,CONGESTION_AVOIDANCE,143054,99120,142780,0.050,0
10.349,CONGESTION_AVOIDANCE,143346,99120,142780,0.049,0
10.356,CONGESTION_AVOIDANCE,143637,99120,142780,0.049,0
10.365,CONGESTION_AVOIDANCE,143637,99120,142780,0.049,0
10.374,CONGESTION_AVOIDANCE,144218,99120,143960,0.049,0
10.381,CONGESTION_AVOIDANCE,144218,99120,143960,0.049,0
10.387,CONGESTION_AVOIDANCE,144218,99120,143960,0.049,0
10.393,CONGESTION_AVOIDANCE,144218,99120,143960,0.049,0
10.400,CONGESTION_AVOIDANCE,144797,99120,108560,0.049,0
10.409,CONGESTION_AVOIDANCE,144797,99120,143960,0.049,0
10.415,CONGESTION_AVOIDANCE,144797,99120,143960,0.049,0
10.425,CONGESTION_AVOIDANCE,145374,99120,108560,0.049,0
10.432,CONGESTION_AVOIDANCE,145374,99120,145140,0.049,0
10.439,CONGESTION_AVOIDANCE,145374,99120,145140,0.049,0
10.447,CONGESTION_AVOIDANCE,145661,99120,145140,0.048,0
10.466,CONGESTION_AVOIDANCE,145948,99120,145140,0.048,0
10.476,CONGESTION_AVOIDANCE,145948,99120,145140,0.048,0
10.491,CONGESTION_AVOIDANCE,146519,99120,146320,0.050,0
10.504,CONGESTION_AVOIDANCE,146805,99120,146320,0.051,0
10.514,CONGESTION_AVOIDANCE,147089,99120,146320,0.051,0
10.523,CONGESTION_AVOIDANCE,147089,99120,146320,0.051,0
10.529,CONGESTION_AVOIDANCE,147089,99120,146320,0.051,0
10.536,CONGESTION_AVOIDANCE,147373,99120,146320,0.051,0
10.545,CONGESTION_AVOIDANCE,147657,99120,147500,0.051,0
10.553,CONGESTION_AVOIDANCE,147939,99120,147500,0.051,0
10.564,CONGESTION_AVOIDANCE,148222,99120,147500,0.051,0
10.570,CONGESTION_AVOIDANCE,148222,99120,147500,0.051,0
10.578,CONGESTION_AVOIDANCE,148222,99120,147500,0.051,0
10.587,CONGESTION_AVOIDANCE,148504,99120,147500,0.050,0
10.593,CONGESTION_AVOIDANCE,148785,99120,112100,0.051,0
10.600,CONGESTION_AVOIDANCE,148785,99120,148680,0.051,0
10.607,CONGESTION_AVOIDANCE,149066,99120,148680,0.051,0
10.614,CONGESTION_AVOIDANCE,149346,99120,148680,0.050,0
10.621,CONGESTION_AVOIDANCE,149346,99120,148680,0.050,0
10.627,CONGESTION_AVOIDANCE,149346,99120,148680,0.050,0
10.643,CONGESTION_AVOIDANCE,149905,99120,113280,0.049,0
10.652,CONGESTION_AVOIDANCE,150183,99120,114460,0.049,0
10.664,CONGESTION_AVOIDANCE,150462,99120,149860,0.048,0
10.670,CONGESTION_AVOIDANCE,150462,99120,149860,0.048,0
10.678,CONGESTION_AVOIDANCE,150462,99120,149860,0.048,0
10.685,CONGESTION_AVOIDANCE,150739,99120,149860,0.048,0
10.693,CONGESTION_AVOIDANCE,150739,99120,149860,0.048,0
10.706,CONGESTION_AVOIDANCE,151293,99120,151040,0.048,0
10.716,CONGESTION_AVOIDANCE,151569,99120,151040,0.048,0
10.722,CONGESTION_AVOIDANCE,151569,99120,151040,0.048,0
10.729,CONGESTION_AVOIDANCE,151569,99120,151040,0.048,0
10.737,CONGESTION_AVOIDANCE,151845,99120,151040,0.048,0
10.748,CONGESTION_AVOIDANCE,152120,99120,151040,0.048,0
10.760,CONGESTION_AVOIDANCE,152668,99120,116820,0.049,0
10.779,CONGESTION_AVOIDANCE,152668,99120,152220,0.049,0
10.814,CONGESTION_AVOIDANCE,152942,99120,152220,0.049,0
10.833,CONGESTION_AVOIDANCE,153215,99120,152220,0.052,0
10.864,CONGESTION_AVOIDANCE,153760,99120,153400,0.060,0
10.878,CONGESTION_AVOIDANCE,154032,99120,153400,0.060,0
10.884,CONGESTION_AVOIDANCE,154303,99120,153400,0.060,0
10.891,CONGESTION_AVOIDANCE,154303,99120,153400,0.060,0
10.899,CONGESTION_AVOIDANCE,154574,99120,153400,0.058,0
10.909,CONGESTION_AVOIDANCE,154844,99120,154580,0.056,0
10.919,CONGESTION_AVOIDANCE,155114,99120,119180,0.055,0
10.931,CONGESTION_AVOIDANCE,155383,99120,154580,0.053,0
10.940,CONGESTION_AVOIDANCE,155383,99120,154580,0.053,0
10.947,CONGESTION_AVOIDANCE,155383,99120,154580,0.053,0
10.955,CONGESTION_AVOIDANCE,155920,99120,119180,0.052,0
10.962,CONGESTION_AVOIDANCE,155920,99120,155760,0.052,0
10.968,CONGESTION_AVOIDANCE,155920,99120,155760,0.052,0
10.979,CONGESTION_AVOIDANCE,156455,99120,155760,0.051,0
10.986,CONGESTION_AVOIDANCE,156455,99120,155760,0.051,0
10.993,CONGESTION_AVOIDANCE,156455,99120,155760,0.051,0
10.998,CONGESTION_AVOIDANCE,156722,99120,155760,0.050,0
11.006,CONGESTION_AVOIDANCE,156989,99120,156940,0.050,0
11.014,CONGESTION_AVOIDANCE,156989,99120,156940,0.050,0
11.021,CONGESTION_AVOIDANCE,157255,99120,156940,0.049,0
11.032,CONGESTION_AVOIDANCE,157521,99120,156940,0.048,0
11.038,CONGESTION_AVOIDANCE,157521,99120,156940,0.048,0
11.050,CONGESTION_AVOIDANCE,158051,99120,156940,0.047,0
11.055,CONGESTION_AVOIDANCE,158051,99120,156940,0.047,0
11.063,CONGESTION_AVOIDANCE,158051,99120,156940,0.047,0
11.071,CONGESTION_AVOIDANCE,158579,99120,158120,0.047,0
11.078,CONGESTION_AVOIDANCE,158579,99120,158120,0.047,0
11.084,CONGESTION_AVOIDANCE,158579,99120,158120,0.047,0
11.099,CONGESTION_AVOIDANCE,159105,99120,158120,0.047,0
11.109,CONGESTION_AVOIDANCE,159105,99120,158120,0.047,0
11.115,CONGESTION_AVOIDANCE,159105,99120,158120,0.047,0
11.123,CONGESTION_AVOIDANCE,159630,99120,123900,0.047,0
11.131,CONGESTION_AVOIDANCE,159630,99120,159300,0.047,0
11.139,CONGESTION_AVOIDANCE,159630,99120,159300,0.047,0
11.149,CONGESTION_AVOIDANCE,160153,99120,159300,0.048,0
11.155,CONGESTION_AVOIDANCE,160153,99120,159300,0.048,0
11.165,CONGESTION_AVOIDANCE,160414,99120,123900,0.048,0
11.175,CONGESTION_AVOIDANCE,160674,99120,160480,0.048,0
11.182,CONGESTION_AVOIDANCE,160674,99120,160480,0.048,0
11.190,CONGESTION_AVOIDANCE,160934,99120,160480,0.048,0
11.197,CONGESTION_AVOIDANCE,161193,99120,125080,0.049,0
11.204,CONGESTION_AVOIDANCE,161193,99120,160480,0.049,0
11.212,CONGESTION_AVOIDANCE,161193,99120,160480,0.049,0
11.226,CONGESTION_AVOIDANCE,161711,99120,161660,0.048,0
11.234,CONGESTION_AVOIDANCE,161711,99120,161660,0.048,0
11.245,CONGESTION_AVOIDANCE,162228,99120,126260,0.048,0
11.254,CONGESTION_AVOIDANCE,162228,99120,161660,0.048,0
11.263,CONGESTION_AVOIDANCE,162485,99120,126260,0.048,0
11.271,CONGESTION_AVOIDANCE,162485,99120,161660,0.048,0
11.278,CONGESTION_AVOIDANCE,162742,99120,161660,0.048,0
11.288,CONGESTION_AVOIDANCE,162742,99120,161660,0.048,0
11.296,CONGESTION_AVOIDANCE,163255,99120,127440,0.049,0
11.304,CONGESTION_AVOIDANCE,163255,99120,162840,0.049,0
11.310,CONGESTION_AVOIDANCE,163511,99120,162840,0.048,0
11.316,CONGESTION_AVOIDANCE,163511,99120,162840,0.048,0
11.323,CONGESTION_AVOIDANCE,163766,99120,162840,0.048,0
11.329,CONGESTION_AVOIDANCE,163766,99120,162840,0.048,0
11.339,CONGESTION_AVOIDANCE,164021,99120,164020,0.047,0
11.348,CONGESTION_AVOIDANCE,164276,99120,164020,0.047,0
11.359,CONGESTION_AVOIDANCE,164530,99120,164020,0.046,0
11.365,CONGESTION_AVOIDANCE,164530,99120,164020,0.046,0
11.376,CONGESTION_AVOIDANCE,164784,99120,164020,0.047,0
11.383,CONGESTION_AVOIDANCE,164784,99120,164020,0.047,0
11.392,CONGESTION_AVOIDANCE,165038,99120,164020,0.047,0
11.400,CONGESTION_AVOIDANCE,165291,99120,165200,0.047,0
11.409,CONGESTION_AVOIDANCE,165544,99120,165200,0.047,0
11.417,CONGESTION_AVOIDANCE,165544,99120,165200,0.047,0
11.425,CONGESTION_AVOIDANCE,165796,99120,165200,0.047,0
11.432,CONGESTION_AVOIDANCE,165796,99120,165200,0.047,0
11.440,CONGESTION_AVOIDANCE,166048,99120,165200,0.047,0
11.446,CONGESTION_AVOIDANCE,166551,99120,129800,0.046,0
11.456,CONGESTION_AVOIDANCE,166551,99120,166380,0.046,0
11.462,CONGESTION_AVOIDANCE,166801,99120,130980,0.046,0
11.470,CONGESTION_AVOIDANCE,166801,99120,166380,0.046,0
11.476,CONGESTION_AVOIDANCE,166801,99120,166380,0.046,0
11.484,CONGESTION_AVOIDANCE,166801,99120,166380,0.046,0
11.491,CONGESTION_AVOIDANCE,167552,99120,95580,0.046,0
11.502,CONGESTION_AVOIDANCE,167552,99120,166380,0.046,0
11.510,CONGESTION_AVOIDANCE,167801,99120,167560,0.046,0
11.516,CONGESTION_AVOIDANCE,167801,99120,167560,0.046,0
11.522,CONGESTION_AVOIDANCE,167801,99120,167560,0.046,0
11.529,CONGESTION_AVOIDANCE,167801,99120,167560,0.046,0
11.536,CONGESTION_AVOIDANCE,168050,99120,167560,0.046,0
11.543,CONGESTION_AVOIDANCE,168547,99120,167560,0.046,0
11.551,CONGESTION_AVOIDANCE,168547,99120,167560,0.046,0
11.558,CONGESTION_AVOIDANCE,168794,99120,168740,0.046,0
11.563,CONGESTION_AVOIDANCE,168794,99120,168740,0.046,0
11.570,CONGESTION_AVOIDANCE,168794,99120,168740,0.046,0
11.580,CONGESTION_AVOIDANCE,169042,99120,168740,0.046,0
11.589,CONGESTION_AVOIDANCE,169536,99120,168740,0.045,0
11.597,CONGESTION_AVOIDANCE,169536,99120,168740,0.045,0
11.604,CONGESTION_AVOIDANCE,169782,99120,168740,0.046,0
11.613,CONGESTION_AVOIDANCE,169782,99120,168740,0.046,0
11.622,CONGESTION_AVOIDANCE,169782,99120,168740,0.046,0
11.633,CONGESTION_AVOIDANCE,170274,99120,169920,0.046,0
11.642,CONGESTION_AVOIDANCE,170519,99120,169920,0.046,0
11.652,CONGESTION_AVOIDANCE,170764,99120,169920,0.046,0
11.662,CONGESTION_AVOIDANCE,170764,99120,169920,0.046,0
11.670,CONGESTION_AVOIDANCE,171009,99120,134520,0.046,0
11.685,CONGESTION_AVOIDANCE,171253,99120,171100,0.046,0
11.691,CONGESTION_AVOIDANCE,171741,99120,135700,0.046,0
11.698,CONGESTION_AVOIDANCE,171741,99120,171100,0.046,0
11.705,CONGESTION_AVOIDANCE,171741,99120,171100,0.046,0
11.714,CONGESTION_AVOIDANCE,171741,99120,171100,0.046,0
11.724,CONGESTION_AVOIDANCE,171984,99120,171100,0.046,0
11.736,CONGESTION_AVOIDANCE,172227,99120,171100,0.046,0
11.747,CONGESTION_AVOIDANCE,172711,99120,136880,0.048,0
11.755,CONGESTION_AVOIDANCE,172711,99120,172280,0.048,0
11.761,CONGESTION_AVOIDANCE,172711,99120,172280,0.048,0
11.770,CONGESTION_AVOIDANCE,172953,99120,172280,0.048,0
11.778,CONGESTION_AVOIDANCE,173195,99120,136880,0.048,0
11.784,CONGESTION_AVOIDANCE,173195,99120,172280,0.048,0
11.795,CONGESTION_AVOIDANCE,173677,99120,173460,0.047,0
11.801,CONGESTION_AVOIDANCE,173677,99120,173460,0.047,0
11.807,CONGESTION_AVOIDANCE,173677,99120,173460,0.047,0
11.814,CONGESTION_AVOIDANCE,173917,99120,173460,0.046,0
11.834,CONGESTION_AVOIDANCE,174158,99120,138060,0.047,0
11.845,CONGESTION_AVOIDANCE,174637,99120,173460,0.048,0
11.852,CONGESTION_AVOIDANCE,174637,99120,173460,0.048,0
11.859,CONGESTION_AVOIDANCE,174637,99120,173460,0.048,0
11.866,CONGESTION_AVOIDANCE,174876,99120,174640,0.048,0
11.872,CONGESTION_AVOIDANCE,174876,99120,174640,0.048,0
11.878,CONGESTION_AVOIDANCE,175115,99120,139240,0.047,0
11.887,CONGESTION_AVOIDANCE,175354,99120,174640,0.047,0
11.895,CONGESTION_AVOIDANCE,175592,99120,174640,0.047,0
11.903,CONGESTION_AVOIDANCE,175592,99120,174640,0.047,0
11.910,CONGESTION_AVOIDANCE,175830,99120,175820,0.047,0
11.919,CONGESTION_AVOIDANCE,175830,99120,175820,0.047,0
11.928,CONGESTION_AVOIDANCE,176067,99120,175820,0.047,0
11.937,CONGESTION_AVOIDANCE,176541,99120,175820,0.046,0
11.947,CONGESTION_AVOIDANCE,176541,99120,175820,0.046,0
11.957,CONGESTION_AVOIDANCE,176778,99120,175820,0.046,0
11.963,CONGESTION_AVOIDANCE,176778,99120,175820,0.046,0
11.969,CONGESTION_AVOIDANCE,177014,99120,140420,0.045,0
11.977,CONGESTION_AVOIDANCE,177014,99120,177000,0.045,0
11.984,CONGESTION_AVOIDANCE,177486,99120,141600,0.046,0
11.992,CONGESTION_AVOIDANCE,177486,99120,177000,0.046,0
11.999,CONGESTION_AVOIDANCE,177721,99120,177000,0.045,0
12.005,CONGESTION_AVOIDANCE,177721,99120,177000,0.045,0
12.011,CONGESTION_AVOIDANCE,177956,99120,141600,0.045,0
12.019,CONGESTION_AVOIDANCE,178191,99120,178180,0.045,0
12.028,CONGESTION_AVOIDANCE,178589,99120,149860,0.044,0
12.038,CONGESTION_AVOIDANCE,178589,99120,178180,0.044,0
12.048,CONGESTION_AVOIDANCE,178846,99120,178180,0.044,0
12.058,CONGESTION_AVOIDANCE,178846,99120,178180,0.044,0
12.073,CONGESTION_AVOIDANCE,179429,99120,179360,0.046,0
12.084,CONGESTION_AVOIDANCE,179717,99120,179360,0.046,0
12.093,CONGESTION_AVOIDANCE,179871,99120,179360,0.046,0
12.099,CONGESTION_AVOIDANCE,179871,99120,179360,0.046,0
12.105,CONGESTION_AVOIDANCE,179871,99120,179360,0.046,0
12.113,CONGESTION_AVOIDANCE,180204,99120,179360,0.047,0
12.122,CONGESTION_AVOIDANCE,180567,99120,151040,0.048,0
12.131,CONGESTION_AVOIDANCE,180760,99120,180540,0.048,0
12.137,CONGESTION_AVOIDANCE,180960,99120,180540,0.048,0
12.144,CONGESTION_AVOIDANCE,180960,99120,180540,0.048,0
12.149,CONGESTION_AVOIDANCE,180960,99120,180540,0.048,0
12.157,CONGESTION_AVOIDANCE,181168,99120,180540,0.047,0
12.164,CONGESTION_AVOIDANCE,181383,99120,180540,0.047,0
12.174,CONGESTION_AVOIDANCE,181836,99120,181720,0.046,0
12.182,CONGESTION_AVOIDANCE,181836,99120,181720,0.046,0
12.190,CONGESTION_AVOIDANCE,182066,99120,181720,0.046,0
12.195,CONGESTION_AVOIDANCE,182066,99120,181720,0.046,0
12.203,CONGESTION_AVOIDANCE,182066,99120,181720,0.046,0
12.214,CONGESTION_AVOIDANCE,182753,99120,146320,0.047,0
12.223,CONGESTION_AVOIDANCE,182982,99120,182900,0.047,0
12.233,CONGESTION_AVOIDANCE,182982,99120,182900,0.047,0
12.241,CONGESTION_AVOIDANCE,183210,99120,182900,0.047,0
12.247,CONGESTION_AVOIDANCE,183210,99120,182900,0.047,0
12.254,CONGESTION_AVOIDANCE,183210,99120,182900,0.047,0
12.263,CONGESTION_AVOIDANCE,183438,99120,182900,0.048,0
12.280,CONGESTION_AVOIDANCE,184120,99120,184080,0.050,0
12.289,CONGESTION_AVOIDANCE,184120,99120,184080,0.050,0
12.297,CONGESTION_AVOIDANCE,184347,99120,184080,0.050,0
12.304,CONGESTION_AVOIDANCE,184347,99120,184080,0.050,0
12.314,CONGESTION_AVOIDANCE,184574,99120,184080,0.050,0
12.322,CONGESTION_AVOIDANCE,185026,99120,148680,0.050,0
12.330,CONGESTION_AVOIDANCE,185252,99120,184080,0.050,0
12.336,CONGESTION_AVOIDANCE,185252,99120,184080,0.050,0
12.343,CONGESTION_AVOIDANCE,185477,99120,185260,0.050,0
12.351,CONGESTION_AVOIDANCE,185477,99120,185260,0.050,0
12.360,CONGESTION_AVOIDANCE,185477,99120,185260,0.050,0
12.369,CONGESTION_AVOIDANCE,186152,99120,149860,0.048,0
12.378,CONGESTION_AVOIDANCE,186376,99120,185260,0.048,0
12.385,CONGESTION_AVOIDANCE,186376,99120,185260,0.048,0
